Date,ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax,soltotal,Site_Id,DHE,MeasStatus,LastUpdate
2011-08-04,0.0,77.1,89.8,102.5,67.1,6.6,51.67,27.86,J17WL,642.15,A,2024-11-19
2011-08-05,0.0,77.6,90.2,102.7,67.4,4.53,52.95,27.72,J17WL,642.03,A,2024-11-19
2011-08-06,0.0,76.8,89.8,102.7,69.0,3.64,51.95,27.0,J17WL,642.6,A,2024-11-19
2011-08-07,0.0,77.8,89.4,100.9,68.4,4.32,48.27,25.99,J17WL,643.41,A,2024-11-19
2011-08-08,0.0,79.3,90.2,101.1,69.2,5.99,47.45,25.4,J17WL,642.99,A,2024-11-19
2011-08-09,0.0,78.2,90.3,102.4,69.0,4.73,52.61,26.82,J17WL,641.97,A,2024-11-19
2011-08-10,0.0,78.8,90.3,101.8,69.3,5.8,49.64,24.52,J17WL,641.46,A,2024-11-19
2011-08-11,0.0,80.8,90.6,100.5,72.9,6.25,41.49,18.3,J17WL,641.9,A,2024-11-19
2011-08-12,0.0,81.1,91.8,102.6,71.1,7.78,49.33,22.99,J17WL,642.02,A,2024-11-19
2011-08-13,0.0,78.7,89.8,100.8,70.4,5.01,45.92,22.34,J17WL,642.64,A,2024-11-19
2011-08-14,0.0,77.6,88.3,99.0,69.7,3.9,44.03,21.3,J17WL,643.44,A,2024-11-19
2011-08-15,0.0,77.3,88.6,100.0,67.2,4.57,46.61,24.9,J17WL,642.73,A,2024-11-19
2011-08-16,0.0,76.7,88.8,100.9,66.8,4.97,49.56,26.19,J17WL,642.02,A,2024-11-19
2011-08-17,0.0,77.0,88.9,100.7,68.3,3.99,47.38,25.36,J17WL,641.53,A,2024-11-19
2011-08-18,0.0,75.2,87.9,100.6,65.6,3.97,48.63,25.04,J17WL,641.49,A,2024-11-19
2011-08-19,0.0,76.5,89.1,101.8,64.2,5.03,53.44,26.27,J17WL,641.31,A,2024-11-19
2011-08-20,0.0,77.6,89.9,102.3,65.6,6.72,51.24,26.13,J17WL,642.19,A,2024-11-19
2011-08-21,0.0,77.0,89.1,101.2,67.8,4.49,47.78,25.46,J17WL,642.8,A,2024-11-19
2011-08-22,0.0,77.1,88.2,99.3,68.1,4.74,44.56,23.81,J17WL,642.18,A,2024-11-19
2011-08-23,0.0,77.8,88.9,100.0,68.6,5.73,45.64,23.98,J17WL,641.08,A,2024-11-19
2011-08-24,0.0,78.2,89.6,100.9,67.4,5.54,48.16,25.1,J17WL,640.97,A,2024-11-19
2011-08-25,0.0,78.5,89.8,101.1,67.7,7.03,48.32,25.33,J17WL,641.12,A,2024-11-19
2011-08-26,0.11,72.9,82.8,92.7,69.7,2.76,30.0,16.87,J17WL,641.89,A,2024-11-19
2011-08-27,0.0,74.6,86.9,99.2,66.8,3.44,44.75,23.97,J17WL,642.44,A,2024-11-19
2011-08-28,0.0,80.1,92.8,105.5,60.0,11.95,62.45,24.78,J17WL,643.1,A,2024-11-19
2011-08-29,0.0,79.6,94.6,109.6,57.6,15.79,73.84,24.24,J17WL,642.11,A,2024-11-19
2011-08-30,0.0,74.3,90.5,106.7,56.1,10.3,67.92,25.24,J17WL,641.48,A,2024-11-19
2011-08-31,0.0,75.5,88.6,101.7,64.1,5.34,52.61,25.21,J17WL,641.08,A,2024-11-19
2011-09-01,0.0,74.7,87.2,99.7,65.1,3.93,48.19,23.79,J17WL,641.04,A,2024-11-19
2011-09-02,0.0,75.6,87.0,98.5,67.2,4.62,43.11,22.98,J17WL,641.07,A,2024-11-19
2011-09-03,0.0,78.1,89.6,101.0,68.0,6.58,46.98,21.88,J17WL,642.11,A,2024-11-19
2011-09-04,0.0,73.3,87.8,102.3,58.7,6.83,56.02,22.98,J17WL,642.8,A,2024-11-19
2011-09-05,0.0,75.9,88.3,100.8,56.0,15.53,55.42,24.54,J17WL,642.6,A,2024-11-19
2011-09-06,0.0,60.2,75.7,91.2,34.7,11.47,44.44,25.07,J17WL,641.29,A,2024-11-19
2011-09-07,0.0,59.1,76.0,92.9,35.1,9.38,47.28,24.92,J17WL,640.96,A,2024-11-19
2011-09-08,0.0,60.1,77.9,95.7,39.7,9.6,51.06,24.98,J17WL,641.16,A,2024-11-19
2011-09-09,0.0,61.9,78.4,95.0,35.3,11.17,50.47,24.43,J17WL,640.95,A,2024-11-19
2011-09-10,0.0,63.5,79.8,96.1,42.0,9.96,50.32,24.43,J17WL,641.82,A,2024-11-19
2011-09-11,0.0,66.0,81.7,97.5,48.2,8.37,50.8,23.7,J17WL,642.2,A,2024-11-19
2011-09-12,0.0,67.2,83.2,99.2,50.9,8.95,52.2,23.01,J17WL,641.57,A,2024-11-19
2011-09-13,0.0,70.2,85.1,100.1,56.7,4.93,53.58,23.91,J17WL,640.34,A,2024-11-19
2011-09-14,0.0,72.4,86.5,100.5,59.9,2.71,53.76,23.27,J17WL,640.59,A,2024-11-19
2011-09-15,0.0,71.2,85.0,98.9,63.1,3.32,48.74,23.12,J17WL,640.47,A,2024-11-19
2011-09-16,0.04,72.5,83.8,95.2,63.1,4.52,40.02,21.57,J17WL,642.31,A,2024-11-19
2011-09-17,0.83,73.4,80.9,88.4,69.4,1.49,23.07,13.04,J17WL,643.65,A,2024-11-19
2011-09-18,0.36,71.9,79.9,87.8,71.5,0.5,19.2,9.13,J17WL,644.8,A,2024-11-19
2011-09-19,0.26,67.6,80.4,93.3,68.0,0.84,30.02,17.83,J17WL,645.72,A,2024-11-19
2011-09-20,0.0,66.8,80.3,93.9,56.4,3.34,41.89,22.04,J17WL,645.95,A,2024-11-19
2011-09-21,0.0,66.9,80.4,94.0,61.5,2.03,38.75,22.17,J17WL,645.99,A,2024-11-19
2011-09-22,0.0,68.9,81.6,94.4,63.1,2.39,37.95,20.88,J17WL,645.68,A,2024-11-19
2011-09-23,0.0,68.9,81.6,94.4,60.4,5.51,38.48,20.46,J17WL,645.69,A,2024-11-19
2011-09-24,0.0,64.7,77.9,91.2,55.8,6.01,34.81,22.42,J17WL,645.63,A,2024-11-19
2011-09-25,0.0,65.5,80.6,95.7,59.0,4.96,42.32,21.8,J17WL,646.09,A,2024-11-19
2011-09-26,0.0,69.5,85.7,101.9,59.4,4.47,55.22,22.55,J17WL,645.05,A,2024-11-19
2011-09-27,0.0,70.4,85.3,100.0,67.0,2.91,46.47,21.29,J17WL,644.15,A,2024-11-19
2011-09-28,0.0,68.5,83.3,98.0,60.9,2.91,44.4,21.09,J17WL,644.11,A,2024-11-19
2011-09-29,0.0,69.2,83.1,97.0,62.4,5.78,42.29,21.49,J17WL,643.65,A,2024-11-19
2011-09-30,0.1,70.8,83.5,96.2,64.1,5.29,36.19,13.54,J17WL,644.15,A,2024-11-19
2011-10-01,0.0,65.9,78.1,90.3,46.4,10.39,37.24,20.8,J17WL,644.91,A,2024-11-19
2011-10-02,0.0,57.9,72.8,87.6,45.1,3.79,35.71,21.74,J17WL,645.54,A,2024-11-19
2011-10-03,0.0,57.4,72.1,86.8,46.5,3.37,33.87,21.94,J17WL,644.95,A,2024-11-19
2011-10-04,0.0,56.2,70.9,85.6,48.6,3.12,32.13,21.72,J17WL,644.22,A,2024-11-19
2011-10-05,0.0,56.0,70.6,85.3,55.4,2.34,27.82,21.06,J17WL,643.99,A,2024-11-19
2011-10-06,0.0,66.7,77.1,87.4,62.4,2.66,27.07,16.88,J17WL,643.99,A,2024-11-19
2011-10-07,0.0,68.8,79.8,90.8,66.7,2.24,29.27,16.75,J17WL,644.34,A,2024-11-19
2011-10-08,0.4,73.6,83.0,92.3,68.9,1.77,30.77,11.33,J17WL,645.34,A,2024-11-19
2011-10-09,2.0,64.1,74.3,84.4,68.4,0.43,17.01,7.8,J17WL,649.67,A,2024-11-19
2011-10-10,0.46,64.0,68.1,72.2,63.3,0.45,7.1,5.03,J17WL,650.53,A,2024-11-19
2011-10-11,0.01,63.4,71.0,78.6,62.5,1.35,14.03,8.89,J17WL,651.46,A,2024-11-19
2011-10-12,0.0,64.0,74.3,84.7,64.1,1.32,20.91,17.54,J17WL,651.78,A,2024-11-19
2011-10-13,0.0,67.6,78.5,89.3,66.8,1.38,25.63,16.44,J17WL,652.0,A,2024-11-19
2011-10-14,0.0,56.3,72.2,88.2,46.7,3.6,37.38,20.11,J17WL,651.85,A,2024-11-19
2011-10-15,0.0,57.7,71.6,85.6,48.4,2.14,32.06,20.25,J17WL,652.3,A,2024-11-19
2011-10-16,0.0,58.3,71.9,85.5,58.1,0.85,27.18,20.06,J17WL,652.7,A,2024-11-19
2011-10-17,0.0,61.2,73.2,85.2,61.7,0.71,23.47,19.72,J17WL,652.12,A,2024-11-19
2011-10-18,0.0,64.4,76.7,89.1,59.1,1.32,27.95,16.92,J17WL,651.42,A,2024-11-19
2011-10-19,0.0,49.9,61.6,73.4,35.8,5.19,20.39,19.7,J17WL,651.06,A,2024-11-19
2011-10-20,0.0,48.5,62.3,76.1,32.0,4.65,25.69,19.61,J17WL,651.01,A,2024-11-19
2011-10-21,0.0,47.6,63.8,79.9,42.1,2.47,27.18,19.44,J17WL,651.05,A,2024-11-19
2011-10-22,0.0,55.6,70.5,85.4,59.9,1.08,24.79,18.81,J17WL,651.33,A,2024-11-19
2011-10-23,0.0,60.4,72.7,85.1,60.6,0.85,23.97,16.41,J17WL,651.71,A,2024-11-19
2011-10-24,0.0,60.3,73.3,86.3,60.6,1.33,24.6,18.47,J17WL,650.95,A,2024-11-19
2011-10-25,0.0,61.9,73.9,85.8,60.7,0.83,25.01,17.27,J17WL,650.23,A,2024-11-19
2011-10-26,0.0,61.4,73.4,85.4,60.0,0.63,26.52,17.39,J17WL,650.19,A,2024-11-19
2011-10-27,0.0,61.4,73.6,85.9,59.8,0.67,26.47,17.38,J17WL,650.12,A,2024-11-19
2011-10-28,0.0,51.8,68.4,84.9,50.8,1.19,26.12,14.13,J17WL,649.22,A,2024-11-19
2011-10-29,0.0,41.5,53.3,65.2,38.4,1.77,13.0,15.31,J17WL,649.7,A,2024-11-19
2011-10-30,0.0,39.9,53.5,67.1,35.3,1.41,16.26,17.98,J17WL,650.0,A,2024-11-19
2011-10-31,0.0,42.4,58.4,74.5,45.1,1.31,18.71,17.39,J17WL,649.26,A,2024-11-19
2011-11-01,0.0,49.4,63.8,78.1,49.8,1.35,20.19,17.17,J17WL,648.76,A,2024-11-19
2011-11-02,0.0,50.8,65.5,80.2,55.0,0.85,21.54,16.19,J17WL,648.2,A,2024-11-19
2011-11-03,0.0,49.3,67.0,84.6,48.6,1.03,24.27,16.72,J17WL,647.63,A,2024-11-19
2011-11-04,0.0,35.2,50.1,64.9,21.7,2.89,17.68,16.81,J17WL,647.38,A,2024-11-19
2011-11-05,0.0,34.9,50.7,66.5,25.4,2.37,17.95,17.33,J17WL,648.36,A,2024-11-19
2011-11-06,0.0,42.2,58.5,74.7,56.6,2.34,15.7,12.36,J17WL,648.37,A,2024-11-19
2011-11-07,0.0,69.5,74.5,79.6,67.1,2.13,11.52,5.1,J17WL,647.8,A,2024-11-19
2011-11-08,0.0,70.5,75.0,79.5,65.8,2.88,14.22,5.21,J17WL,647.11,A,2024-11-19
2011-11-09,0.08,47.6,62.9,78.3,47.5,1.22,22.29,5.01,J17WL,647.19,A,2024-11-19
2011-11-10,0.0,42.2,53.0,63.8,33.3,2.92,13.55,12.03,J17WL,646.79,A,2024-11-19
2011-11-11,0.0,34.9,50.2,65.6,26.6,1.55,17.82,16.58,J17WL,646.87,A,2024-11-19
2011-11-12,0.0,33.3,51.0,68.7,29.6,1.41,19.74,16.11,J17WL,647.38,A,2024-11-19
2011-11-13,0.0,45.7,62.6,79.5,55.7,0.01,19.92,13.68,J17WL,647.73,A,2024-11-19
2011-11-14,0.0,60.4,72.8,85.1,63.1,0.31,23.36,13.58,J17WL,647.18,A,2024-11-19
2011-11-15,0.0,69.6,75.3,81.1,66.4,1.42,16.05,5.31,J17WL,647.33,A,2024-11-19
2011-11-16,0.83,54.5,65.8,77.1,60.8,0.33,13.55,7.47,J17WL,647.71,A,2024-11-19
2011-11-17,0.0,50.0,66.8,83.6,43.3,2.54,31.8,15.88,J17WL,647.72,A,2024-11-19
2011-11-18,0.0,42.7,53.0,63.3,37.8,1.15,12.26,14.53,J17WL,648.13,A,2024-11-19
2011-11-19,0.0,48.5,59.8,71.1,54.7,1.77,11.14,5.31,J17WL,648.57,A,2024-11-19
2011-11-20,0.0,66.2,74.8,83.3,66.5,1.3,19.25,7.77,J17WL,648.79,A,2024-11-19
2011-11-21,0.07,70.9,77.7,84.4,68.0,1.84,18.74,7.56,J17WL,648.43,A,2024-11-19
2011-11-22,0.04,64.4,72.6,80.7,69.4,0.47,10.27,4.46,J17WL,648.24,A,2024-11-19
2011-11-23,0.0,49.5,64.5,79.4,48.1,1.33,25.7,12.73,J17WL,648.02,A,2024-11-19
2011-11-24,0.0,46.8,60.2,73.6,48.2,0.66,16.84,14.97,J17WL,648.25,A,2024-11-19
2011-11-25,0.0,47.5,60.8,74.2,51.5,0.39,17.21,14.75,J17WL,648.46,A,2024-11-19
2011-11-26,0.79,57.8,68.3,78.8,58.1,0.15,19.35,11.97,J17WL,649.27,A,2024-11-19
2011-11-27,0.22,46.1,57.1,68.1,41.7,0.52,13.02,7.06,J17WL,650.66,A,2024-11-19
2011-11-28,0.0,30.7,43.9,57.0,17.9,1.5,13.54,14.96,J17WL,650.41,A,2024-11-19
2011-11-29,0.0,31.9,50.4,68.8,27.2,1.45,19.5,14.87,J17WL,650.24,A,2024-11-19
2011-11-30,0.0,38.9,54.4,69.9,30.8,1.91,19.67,14.59,J17WL,649.86,A,2024-11-19
2011-12-01,0.0,38.9,51.6,64.3,34.6,0.99,13.94,14.68,J17WL,649.73,A,2024-11-19
2011-12-02,0.0,43.6,60.8,78.1,54.0,0.48,21.42,11.93,J17WL,649.81,A,2024-11-19
2011-12-03,0.19,62.4,63.7,65.0,60.8,0.23,2.43,1.13,J17WL,650.63,A,2024-11-19
2011-12-04,0.09,61.1,66.9,72.6,63.8,0.21,6.11,2.67,J17WL,650.97,A,2024-11-19
2011-12-05,0.56,44.2,52.3,60.5,47.5,0.0,1.97,1.48,J17WL,651.04,A,2024-11-19
2011-12-06,0.0,36.6,42.2,47.9,35.7,1.16,3.49,4.59,J17WL,650.98,A,2024-11-19
2011-12-07,0.0,27.4,35.9,44.5,25.6,0.81,5.05,11.22,J17WL,650.82,A,2024-11-19
2011-12-08,0.0,26.9,40.7,54.5,27.3,0.45,10.09,14.05,J17WL,650.66,A,2024-11-19
2011-12-09,0.0,32.0,46.1,60.3,35.5,0.37,11.35,12.06,J17WL,650.43,A,2024-11-19
2011-12-10,0.0,43.2,55.1,67.0,47.4,0.32,9.9,10.82,J17WL,650.68,A,2024-11-19
2011-12-11,0.6,45.8,48.7,51.6,42.6,0.49,4.7,2.55,J17WL,651.54,A,2024-11-19
2011-12-12,0.02,45.8,48.3,50.8,37.8,1.83,5.28,4.12,J17WL,651.67,A,2024-11-19
2011-12-13,0.07,46.3,54.2,62.0,53.3,0.08,3.08,1.37,J17WL,651.56,A,2024-11-19
2011-12-14,0.1,60.4,66.2,71.9,65.4,0.1,4.91,2.92,J17WL,651.54,A,2024-11-19
2011-12-15,0.07,67.3,71.2,75.1,66.4,0.95,7.45,2.52,J17WL,651.7,A,2024-11-19
2011-12-16,0.11,50.8,60.4,70.0,54.5,0.55,3.46,2.22,J17WL,651.95,A,2024-11-19
2011-12-17,0.0,49.0,52.9,56.8,42.8,1.81,5.87,4.28,J17WL,652.16,A,2024-11-19
2011-12-18,0.0,48.9,53.6,58.2,36.3,4.65,10.39,4.45,J17WL,652.49,A,2024-11-19
2011-12-19,0.25,52.8,58.2,63.6,48.4,0.35,9.26,3.35,J17WL,652.36,A,2024-11-19
2011-12-20,0.01,48.3,60.7,73.2,55.9,0.25,10.94,3.69,J17WL,652.46,A,2024-11-19
2011-12-21,0.0,42.7,51.8,60.8,34.7,2.05,11.87,12.13,J17WL,652.76,A,2024-11-19
2011-12-22,0.74,44.8,49.1,53.4,39.7,0.13,6.98,4.89,J17WL,653.21,A,2024-11-19
2011-12-23,0.0,41.0,55.2,69.4,40.6,0.11,16.42,12.82,J17WL,653.65,A,2024-11-19
2011-12-24,0.0,40.9,43.5,46.1,37.0,1.48,3.6,4.26,J17WL,654.54,A,2024-11-19
2011-12-25,0.11,43.2,44.1,44.9,41.6,0.26,1.49,0.8,J17WL,654.85,A,2024-11-19
2011-12-26,0.04,43.0,46.4,49.9,38.3,1.06,3.89,3.03,J17WL,654.44,A,2024-11-19
2011-12-27,0.0,33.5,46.1,58.6,33.7,0.67,10.81,13.28,J17WL,654.61,A,2024-11-19
2011-12-28,0.0,33.8,50.0,66.3,32.2,0.71,16.89,14.18,J17WL,654.25,A,2024-11-19
2011-12-29,0.0,35.3,52.3,69.4,36.7,0.86,16.7,12.53,J17WL,654.22,A,2024-11-19
2011-12-30,0.0,35.6,53.2,70.8,34.9,0.95,19.14,14.06,J17WL,653.93,A,2024-11-19
2011-12-31,0.0,39.9,57.5,75.1,38.7,1.41,22.08,14.19,J17WL,654.04,A,2024-11-19
2012-01-01,0.0,41.7,59.4,77.2,41.4,1.81,22.44,13.98,J17WL,653.82,A,2024-11-19
2012-01-02,0.0,40.8,52.1,63.3,28.1,3.73,14.83,14.15,J17WL,653.41,A,2024-11-19
2012-01-03,0.0,31.0,46.5,62.0,24.9,1.23,15.27,14.44,J17WL,652.93,A,2024-11-19
2012-01-04,0.0,31.1,46.5,61.8,28.8,0.77,14.66,14.5,J17WL,653.12,A,2024-11-19
2012-01-05,0.0,37.8,54.4,71.0,40.0,0.64,16.21,13.7,J17WL,652.99,A,2024-11-19
2012-01-06,0.0,48.4,58.1,67.9,46.8,0.74,11.89,9.43,J17WL,652.63,A,2024-11-19
2012-01-07,0.0,46.7,60.2,73.6,51.4,0.03,15.11,13.55,J17WL,653.1,A,2024-11-19
2012-01-08,0.0,47.3,59.5,71.6,45.2,0.22,15.82,13.73,J17WL,653.19,A,2024-11-19
2012-01-09,0.0,52.6,59.3,66.0,54.6,0.88,5.77,4.1,J17WL,652.9,A,2024-11-19
2012-01-10,0.05,40.0,47.5,55.0,43.7,0.28,3.17,2.35,J17WL,652.84,A,2024-11-19
2012-01-11,0.0,37.7,50.9,64.1,34.1,1.14,14.6,13.53,J17WL,652.68,A,2024-11-19
2012-01-12,0.0,39.3,57.3,75.4,33.6,2.16,23.92,14.77,J17WL,652.44,A,2024-11-19
2012-01-13,0.0,31.4,40.1,48.8,15.8,2.09,9.54,11.62,J17WL,652.12,A,2024-11-19
2012-01-14,0.0,29.1,43.5,57.9,18.5,1.61,13.43,14.27,J17WL,652.2,A,2024-11-19
2012-01-15,0.0,29.4,46.7,64.1,26.6,1.09,15.72,15.23,J17WL,652.53,A,2024-11-19
2012-01-16,0.0,34.6,49.3,64.1,49.3,0.52,8.79,6.09,J17WL,652.54,A,2024-11-19
2012-01-17,0.0,56.7,67.0,77.2,61.0,0.03,13.93,6.49,J17WL,652.07,A,2024-11-19
2012-01-18,0.0,39.5,58.1,76.7,40.6,0.3,20.8,12.88,J17WL,651.88,A,2024-11-19
2012-01-19,0.0,38.6,51.9,65.2,34.8,2.38,13.84,15.47,J17WL,651.99,A,2024-11-19
2012-01-20,0.0,50.2,63.6,76.9,50.9,0.19,18.72,13.66,J17WL,651.97,A,2024-11-19
2012-01-21,0.01,51.2,62.3,73.3,58.7,0.05,8.19,5.01,J17WL,652.52,A,2024-11-19
2012-01-22,0.0,49.6,58.0,66.4,43.2,2.07,13.39,14.44,J17WL,652.88,A,2024-11-19
2012-01-23,0.0,48.1,61.5,74.9,50.5,0.14,12.6,4.52,J17WL,652.32,A,2024-11-19
2012-01-24,0.0,48.9,59.3,69.7,39.0,4.07,17.2,14.01,J17WL,652.46,A,2024-11-19
2012-01-25,4.2,56.9,63.5,70.0,60.2,0.15,6.42,1.31,J17WL,655.71,A,2024-11-19
2012-01-26,0.0,44.4,54.4,64.4,47.9,0.68,6.64,7.68,J17WL,656.79,A,2024-11-19
2012-01-27,0.0,39.7,55.3,70.9,39.4,0.66,18.65,16.23,J17WL,657.18,A,2024-11-19
2012-01-28,0.0,40.2,57.4,74.6,41.2,0.89,21.39,16.56,J17WL,657.44,A,2024-11-19
2012-01-29,0.0,38.0,49.9,61.9,26.7,2.71,14.62,16.37,J17WL,657.55,A,2024-11-19
2012-01-30,0.0,37.8,50.3,62.7,34.0,0.85,12.97,16.37,J17WL,657.15,A,2024-11-19
2012-01-31,0.5,45.8,53.9,61.9,53.9,0.22,4.19,3.83,J17WL,657.53,A,2024-11-19
2012-02-01,0.0,56.8,63.4,69.9,60.3,0.07,6.8,5.14,J17WL,657.72,A,2024-11-19
2012-02-02,0.03,57.1,66.8,76.5,61.8,0.08,10.76,8.82,J17WL,657.94,A,2024-11-19
2012-02-03,0.07,62.5,68.5,74.6,65.0,0.31,7.26,6.27,J17WL,658.15,A,2024-11-19
2012-02-04,3.55,53.4,64.4,75.3,64.2,0.19,8.39,6.14,J17WL,659.8,A,2024-11-19
2012-02-05,0.2,43.6,52.4,61.2,40.2,1.76,9.47,5.88,J17WL,661.29,A,2024-11-19
2012-02-06,0.07,43.0,46.2,49.3,37.7,1.64,3.92,4.69,J17WL,661.12,A,2024-11-19
2012-02-07,0.04,41.3,45.6,49.8,38.7,0.84,4.51,4.48,J17WL,661.38,A,2024-11-19
2012-02-08,0.0,41.1,51.2,61.4,43.1,0.5,8.32,8.96,J17WL,661.09,A,2024-11-19
2012-02-09,0.0,40.6,49.2,57.8,39.7,0.9,7.56,13.71,J17WL,660.95,A,2024-11-19
2012-02-10,0.23,40.5,48.7,56.8,43.7,0.13,6.65,12.12,J17WL,661.1,A,2024-11-19
2012-02-11,0.13,40.0,51.1,62.3,41.5,0.32,11.04,8.17,J17WL,661.24,A,2024-11-19
2012-02-12,0.0,32.2,42.7,53.2,24.0,1.24,9.22,17.41,J17WL,661.13,A,2024-11-19
2012-02-13,0.64,32.3,37.9,43.5,29.6,0.07,4.71,6.85,J17WL,661.04,A,2024-11-19
2012-02-14,0.03,40.3,52.5,64.6,46.8,0.04,7.51,8.8,J17WL,661.08,A,2024-11-19
2012-02-15,0.0,41.0,55.1,69.2,55.1,0.05,8.27,15.52,J17WL,661.14,A,2024-11-19
2012-02-16,0.0,53.3,66.2,79.0,52.6,0.16,21.25,13.38,J17WL,661.11,A,2024-11-19
2012-02-17,0.08,50.8,57.8,64.8,44.6,0.29,12.19,9.93,J17WL,661.06,A,2024-11-19
2012-02-18,1.52,51.5,54.3,57.1,54.3,0.02,0.81,1.3,J17WL,662.85,A,2024-11-19
2012-02-19,0.25,44.4,52.1,59.8,48.7,0.27,5.46,6.57,J17WL,664.0,A,2024-11-19
2012-02-20,0.0,44.8,53.0,61.2,45.6,0.3,7.7,17.28,J17WL,664.56,A,2024-11-19
2012-02-21,0.02,48.6,58.7,68.8,54.3,0.08,8.37,9.66,J17WL,664.78,A,2024-11-19
2012-02-22,0.0,57.1,65.6,74.0,59.5,0.29,12.5,14.26,J17WL,664.89,A,2024-11-19
2012-02-23,0.0,54.4,67.7,81.0,55.8,0.09,20.91,14.38,J17WL,664.94,A,2024-11-19
2012-02-24,0.0,52.2,68.8,85.4,50.5,1.91,28.69,15.57,J17WL,664.78,A,2024-11-19
2012-02-25,0.0,43.5,52.5,61.5,25.5,3.57,14.69,16.95,J17WL,664.73,A,2024-11-19
2012-02-26,0.0,37.1,46.4,55.7,31.7,1.12,9.3,14.43,J17WL,664.47,A,2024-11-19
2012-02-27,0.0,37.0,49.8,62.7,49.4,0.43,7.19,12.29,J17WL,663.85,A,2024-11-19
2012-02-28,0.26,60.1,62.3,64.4,61.6,0.06,1.22,1.19,J17WL,664.06,A,2024-11-19
2012-02-29,0.0,62.7,70.3,77.9,65.8,0.03,10.52,9.99,J17WL,663.95,A,2024-11-19
2012-03-01,0.0,59.4,68.9,78.4,59.6,0.34,15.31,12.7,J17WL,663.69,A,2024-11-19
2012-03-02,0.0,61.2,67.8,74.4,65.7,0.19,5.8,4.93,J17WL,663.55,A,2024-11-19
2012-03-03,0.02,51.4,67.5,83.6,52.4,0.42,25.09,15.9,J17WL,663.63,A,2024-11-19
2012-03-04,0.0,37.9,51.9,66.0,29.2,1.66,16.67,20.93,J17WL,663.48,A,2024-11-19
2012-03-05,0.0,38.4,55.4,72.4,32.6,1.45,21.59,22.46,J17WL,662.63,A,2024-11-19
2012-03-06,0.0,41.1,58.3,75.6,45.6,0.51,21.39,21.72,J17WL,662.45,A,2024-11-19
2012-03-07,0.0,51.2,63.1,75.1,56.3,0.4,15.41,15.66,J17WL,661.97,A,2024-11-19
2012-03-08,0.0,65.8,69.9,73.9,64.4,1.53,8.67,5.31,J17WL,661.91,A,2024-11-19
2012-03-09,0.0,44.6,62.3,79.9,55.3,0.79,11.38,6.94,J17WL,661.7,A,2024-11-19
2012-03-10,0.44,42.9,44.3,45.7,42.0,0.14,1.7,2.46,J17WL,662.27,A,2024-11-19
2012-03-11,0.82,44.4,48.7,53.0,48.7,0.06,1.3,2.86,J17WL,662.91,A,2024-11-19
2012-03-12,0.02,49.0,61.1,73.2,51.4,0.13,14.92,19.33,J17WL,663.0,A,2024-11-19
2012-03-13,0.0,54.6,66.5,78.4,62.2,0.13,12.22,20.42,J17WL,663.09,A,2024-11-19
2012-03-14,0.0,65.0,72.8,80.6,65.6,0.54,13.77,10.89,J17WL,662.95,A,2024-11-19
2012-03-15,0.0,66.6,73.1,79.6,65.8,1.03,12.13,8.72,J17WL,663.04,A,2024-11-19
2012-03-16,0.0,67.2,74.1,81.0,66.1,0.94,14.29,13.51,J17WL,662.85,A,2024-11-19
2012-03-17,0.0,66.3,72.9,79.6,65.9,0.62,13.04,9.97,J17WL,663.01,A,2024-11-19
2012-03-18,0.0,65.9,72.1,78.3,65.1,0.71,11.97,10.78,J17WL,663.16,A,2024-11-19
2012-03-19,0.05,67.6,72.5,77.4,66.9,0.91,9.01,7.97,J17WL,662.94,A,2024-11-19
2012-03-20,1.7,54.3,67.1,79.9,63.7,0.11,11.97,8.48,J17WL,664.51,A,2024-11-19
2012-03-21,0.0,49.6,58.6,67.7,46.8,1.32,13.4,17.36,J17WL,665.08,A,2024-11-19
2012-03-22,0.0,48.4,60.6,72.9,39.5,2.28,19.69,20.59,J17WL,665.8,A,2024-11-19
2012-03-23,0.0,50.0,65.6,81.2,47.7,1.8,25.43,22.7,J17WL,666.15,A,2024-11-19
2012-03-24,0.0,49.9,65.9,81.8,54.6,0.16,23.51,23.41,J17WL,666.57,A,2024-11-19
2012-03-25,0.02,57.6,68.8,80.0,62.1,0.12,15.15,16.01,J17WL,666.51,A,2024-11-19
2012-03-26,0.0,59.4,70.7,81.9,60.7,0.16,19.61,20.78,J17WL,666.21,A,2024-11-19
2012-03-27,0.0,61.4,71.2,80.9,59.3,0.72,18.69,22.74,J17WL,665.84,A,2024-11-19
2012-03-28,0.01,63.2,71.4,79.6,64.9,0.66,12.24,10.2,J17WL,665.85,A,2024-11-19
2012-03-29,0.23,64.5,70.6,76.8,64.4,0.31,10.66,11.39,J17WL,666.01,A,2024-11-19
2012-03-30,0.01,64.3,72.6,80.9,66.5,0.12,13.74,14.88,J17WL,666.26,A,2024-11-19
2012-03-31,0.0,61.8,73.0,84.2,65.0,0.0,19.3,20.83,J17WL,666.13,A,2024-11-19
2012-04-01,0.0,65.3,77.3,89.2,66.0,0.14,27.4,23.43,J17WL,666.07,A,2024-11-19
2012-04-02,0.05,61.0,73.4,85.9,66.1,0.32,19.17,23.29,J17WL,665.62,A,2024-11-19
2012-04-03,0.0,60.2,72.7,85.2,66.9,0.67,19.35,21.45,J17WL,665.09,A,2024-11-19
